0
428756
428551
428163
427125
426964
425636
424686
422681
421072
418765
417615
415727
414786
413815
413657
412663
412363
412208
412677
413117
413035
413030
413338
413588
416279
416405
416633
416669
416898
417372
417652
418360
419220
419216
419073
418836
420811
420689
420561
420813
420813
421056
421085
421586
421927
422021
422523
422953
425692
425575
430902
429951
429004
427961
426613
425411
423348
421290
419238
417071
413795
412086
409694
408225
407360
405694
405792
405223
405088
404979
404936
405190
406760
406630
407103
406692
408612
413623
416902
417863
421170
427502
430747
437549
446391
459991
471465
487497
514044
541511
576929
619081
675028
738304
796483
863616
982293
1093662
1193267
1299232
1366534
1437871
1398659
1452539
1529925
1460206
1587342
1710181
1837052
1813571
1921700
1672764
1785435
1430755
1497034
1075276
1085443
839876
835252
808951
750609
633964
592129
541371
479654
424651
356081
284031
375048
316968
630566
580148
787511
705912
711116
620607
518332
408645
292364
192984
167423
126408
225386
203387
336789
300088
286488
303842
291849
279716
299539
298605
294743
291047
320831
361271
395901
443665
493726
523725
534626
510254
503651
492324
477273
511347
425137
432389
476784
465259
405919
431557
416172
371984
348742
319293
305819
278641
273440
255200
278170
297187
341083
289752
324899
375842
455935
551181
653656
744302
880966
1045389
1099472
1188298
945313
928277
628656
618031
629504
608283
