0
6918525
6914730
7132233
8119597
8669005
8919310
9204260
9556804
9966372
10698297
11699493
12813816
14692923
17687283
18620232
15299412
13277031
9859140
5755725
3109764
1231719
572424
1049538
1517781
1819671
1729632
1674072
2173110
3684687
4516287
5828235
6797229
6840819
6829695
6832800
6833286
6820191
6826974
6822908
6841421
6842276
6847046
6836891
6835462
6827506
6829704
6848025
6858873
6857727
6849210
6834321
6815937
6792309
6803160
6806283
6808140
6810699
6791079
6788256
6772248
6714498
6789095
6744354
6774114
6755577
6737943
6729213
6716112
6706546
6722903
6735716
6730445
6721941
6717583
6708371
6705192
6714753
6730281
6737586
6734391
6734937
6729609
6726809
6736560
6753274
